"","site","depth","date","data","delta"
"10766","CQA","Shallow",2018-11-06,0.05,0
"10767","CQA","Shallow",2018-12-03,0.05,0
"10768","HU3","Shallow",7018-01-16,0.05,0
"10769","HU3","Shallow",2018-02-05,0.05,0
"10770","HU3","Shallow",2018-03-14,0.05,0
"10771","HU3","Shallow",2018-04-12,0.05,0
"10772","HU3","Shallow",2018-05-08,0.05,0
"10773","HU3","Shallow",2018-06-07,0.05,0
"10774","HU3","Shallow",2018-07-11,0.05,0
"10775","HU3","Shallow",2018-08-06,0.05,0
"10776","HU3","Shallow",2018-09-10,0.05,0
"10777","HU3","Shallow",2018-10-09,0.05,0
"10778","HU3","Shallow",2018-11-06,0.05,0
"10779","HU3","Shallow",2018-12-03,0.05,0
"10780","TN6","Shallow",2018-01-16,0.05,0
"10781","TN6","Shallow",2018-02-05,0.05,0
"10782","TN6","Shallow",2018-03-14,0.05,0
"10783","TN6","Shallow",2018-04-12,0.05,0
"10784","TN6","Shallow",2018-05-08,0.05,0
"10785","TN6","Shallow",2018-06-07,0.05,0
"10786","TN6","Shallow",2018-07-11,0.05,0
"10787","TN6","Shallow",2018-08-06,0.05,0
"10788","TN6","Shallow",2018-09-10,0.13,0.08
"10789","TN6","Shallow",2018-10-09,0.05,-0.08
"10790","TN6","Shallow",2018-11-06,0.05,0
"10791","TN6","Shallow",2018-12-03,0.05,0
"10792","TN7","Shallow",2018-01-16,0.05,0
"10793","TN7","Shallow",2018-02-05,0.05,0
"10794","TN7","Shallow",2018-03-14,0.05,0
"10795","TN7","Shallow",2018-04-12,0.05,0
"10796","TN7","Shallow",2018-05-08,0.05,0
"10797","TN7","Shallow",2018-06-07,0.05,0
"10798","TN7","Shallow",2018-07-11,0.05,0
"10799","TN7","Shallow",2018-08-06,0.05,0
"10800","TN7","Shallow",2018-09-10,0.05,0
"10801","TN7","Shallow",2018-10-09,0.05,0
"10802","TN7","Shallow",2018-11-06,0.05,0
"10803","TN7","Shallow",2018-03-17,0.05,0
"10804","CAN","Shallow",2019-01-08,0.05,0
"10805","CAN","Shallow",2019-02-06,0.05,0
"10806","CAN","Shallow",2019-03-20,0.05,0
"10807","CAN","Shallow",2019-04-09,0.05,0
"10808","CAN","Shallow",2019-05-15,0.05,0
"10809","CAN","Shallow",2019-06-11,0.05,0
"10810","CAN","Shallow",2019-07-17,0.05,0
"10811","CAN","Shallow",2019-08-12,0.05,0
"10812","CAN","Shallow",2019-09-11,0.05,0
"10813","CAN","Shallow",2019-10-29,0.05,0
"10814","CAN","Shallow",2019-11-20,0.05,0
"10815","CAN","Shallow",2019-12-03,0.05,0
"10816","CDL","Shallow",2019-01-04,0.05,0
"10817","CDL","Shallow",2019-02-06,0.05,0
"10818","CDL","Shallow",2019-03-08,0.05,0
"10819","CDL","Shallow",2019-04-03,0.05,0
"10820","CDL","Shallow",2019-05-03,0.05,0
"10821","CDL","Shallow",2019-06-13,0.05,0
"10822","CDL","Shallow",2019-07-04,0.05,0
"10823","CDL","Shallow",2019-08-12,0.05,0
"10824","CDL","Shallow",2019-09-11,0.05,0
"10825","CDL","Shallow",2019-10-08,0.05,0
"10826","CDL","Shallow",2019-11-12,0.05,0
"10827","CDL","Shallow",2019-12-04,0.05,0
"10828","CHI","Shallow",2019-01-15,0.05,0
"10829","CHI","Shallow",2019-02-07,0.05,0
"10830","CHI","Shallow",2019-03-07,0.05,0
"10831","CHI","Shallow",2019-04-11,0.05,0
"10832","CHI","Shallow",2019-05-03,0.05,0
"10833","CHI","Shallow",2019-06-11,0.05,0
"10834","CHI","Shallow",2019-07-02,0.05,0
"10835","CHI","Shallow",2019-08-06,0.05,0
"10836","CHI","Shallow",2019-09-05,0.05,0
"10837","CHI","Shallow",2019-10-03,0.05,0
"10838","CHI","Shallow",2019-11-13,0.05,0
"10839","CHI","Shallow",2019-12-03,0.05,0
"10840","CNT","Shallow",2019-01-10,0.05,0
"10841","CNT","Shallow",2019-02-07,0.1,0.05
"10842","CNT","Shallow",2019-03-21,0.1,0
"10843","CNT","Shallow",2019-04-10,0.1,0
"10844","CNT","Shallow",2019-05-16,0.05,-0.05
"10845","CNT","Shallow",2019-06-12,0.05,0
"10846","CNT","Shallow",2019-07-18,0.05,0
"10847","CNT","Shallow",2019-08-08,0.05,0
"10848","CNT","Shallow",2019-09-12,0.05,0
"10849","CNT","Shallow",2019-10-30,0.1,0.05
"10850","CNT","Shallow",2019-11-21,0.05,-0.05
"10851","CNT","Shallow",2019-12-04,0.05,0
"10852","PEL","Shallow",2019-01-10,0.05,0
"10853","PEL","Shallow",2019-02-07,0.1,0.05
"10854","PEL","Shallow",2019-03-21,0.05,-0.05
"10855","PEL","Shallow",2019-04-10,0.1,0.05
"10856","PEL","Shallow",2019-05-16,0.05,-0.05
"10857","PEL","Shallow",2019-06-12,0.05,0
"10858","PEL","Shallow",2019-07-18,0.05,0
"10859","PEL","Shallow",2019-08-08,0.05,0
"10860","PEL","Shallow",2019-09-12,0.05,0
"10861","PEL","Shallow",2019-10-30,0.1,0.05
"10862","PEL","Shallow",2019-11-21,0.1,0
"10863","PEL","Shallow",2019-12-04,0.05,-0.05
"10864","CHR","Shallow",2019-01-08,0.05,0
"10865","CHR","Shallow",2019-02-06,0.05,0
"10866","CHR","Shallow",2019-03-20,0.05,0
"10867","CHR","Shallow",2019-04-09,0.05,0
"10868","CHR","Shallow",2019-05-15,0.05,0
"10869","CHR","Shallow",2019-06-11,0.05,0
"10870","CHR","Shallow",2019-07-17,0.05,0
"10871","CHR","Shallow",2019-08-12,0.05,0
"10872","CHR","Shallow",2019-09-11,0.05,0
"10873","CHR","Shallow",2019-10-29,0.05,0
"10874","CHR","Shallow",2019-11-20,0.05,0
"10875","CHR","Shallow",2019-12-03,0.05,0
"10876","IGU","Shallow",2019-01-10,0.05,0
"10877","IGU","Shallow",2019-02-07,0.05,0
"10878","IGU","Shallow",2019-03-21,0.05,0
"10879","IGU","Shallow",2019-04-10,0.05,0
"10880","IGU","Shallow",2019-05-16,0.05,0
"10881","IGU","Shallow",2019-06-12,0.05,0
"10882","IGU","Shallow",2019-07-18,0.05,0
"10883","IGU","Shallow",2019-08-08,0.05,0
"10884","IGU","Shallow",2019-09-12,0.05,0
"10885","IGU","Shallow",2019-10-30,0.05,0
"10886","IGU","Shallow",2019-11-21,0.05,0
"10887","IGU","Shallow",2019-12-04,0.05,0
"10888","TM1","Shallow",2019-02-13,0.05,0
"10889","TM1","Shallow",2019-03-13,0.05,0
"10890","TM1","Shallow",2019-04-10,0.05,0
"10891","TM1","Shallow",2019-05-15,0.05,0
"10892","TM1","Shallow",2019-06-12,0.05,0
"10893","TM1","Shallow",2019-07-10,0.05,0
"10894","TM1","Shallow",2019-08-08,0.05,0
"10895","TM1","Shallow",2019-09-11,0.05,0
"10896","TM1","Shallow",2019-10-16,0.05,0
"10897","TM1","Shallow",2019-11-14,0.05,0
"10898","TM1","Shallow",2019-12-12,0.05,0
"10899","TM2","Shallow",2019-01-11,0.05,0
"10900","TM2","Shallow",2019-02-13,0.05,0
"10901","TM2","Shallow",2019-03-13,0.05,0
"10902","TM2","Shallow",2019-04-10,0.05,0
"10903","TM2","Shallow",2019-05-15,0.05,0
"10904","TM2","Shallow",2019-06-12,0.05,0
"10905","TM2","Shallow",2019-07-10,0.05,0
"10906","TM2","Shallow",2019-08-08,0.05,0
"10907","TM2","Shallow",2019-09-11,0.05,0
"10908","TM2","Shallow",2019-10-16,0.05,0
"10909","TM2","Shallow",2019-11-14,0.05,0
"10910","TM2","Shallow",2019-12-12,0.05,0
"10911","TM3","Shallow",2019-01-11,0.05,0
"10912","TM3","Shallow",2019-02-13,0.05,0
"10913","TM3","Shallow",2019-03-13,0.05,0
"10914","TM3","Shallow",2019-04-10,0.05,0
"10915","TM3","Shallow",2019-05-15,0.05,0
"10916","TM3","Shallow",2019-06-12,0.05,0
"10917","TM3","Shallow",2019-07-10,0.05,0
"10918","TM3","Shallow",2019-08-08,0.05,0
"10919","TM3","Shallow",2019-09-11,0.05,0
"10920","TM3","Shallow",2019-10-16,0.05,0
"10921","TM3","Shallow",2019-11-14,0.05,0
"10922","TM3","Shallow",2019-12-12,0.05,0
"10923","TM4","Shallow",2019-01-11,0.05,0
"10924","TM4","Shallow",2019-02-13,0.05,0
"10925","TM4","Shallow",2019-03-13,0.05,0
"10926","TM4","Shallow",2019-04-10,0.05,0
"10927","TM4","Shallow",2019-05-15,0.05,0
"10928","TM4","Shallow",2019-06-12,0.05,0
"10929","TM4","Shallow",2019-07-10,0.05,0
"10930","TM4","Shallow",2019-08-08,0.05,0
"10931","TM4","Shallow",2019-09-11,0.05,0
"10932","TM4","Shallow",2019-10-16,0.05,0
"10933","TM4","Shallow",2019-11-14,0.05,0
"10934","TM4","Shallow",2019-12-12,0.1,0.05
"10935","BOP","Shallow",2019-01-15,0.05,0
"10936","BOP","Shallow",2019-02-12,0.05,0
"10937","BOP","Shallow",2019-03-12,0.05,0
"10938","BOP","Shallow",2019-09-10,0.05,0
"10939","BOP","Shallow",2019-10-15,0.05,0
"10940","BOP","Shallow",2019-11-13,0.05,0
"10941","BOP","Shallow",2019-12-10,0.05,0
"10945","DCH","Shallow",2019-01-15,0.05,0
"10946","DCH","Shallow",2019-02-12,0.05,0
"10947","DCH","Shallow",2019-03-12,0.05,0
"10948","DCH","Shallow",2019-04-09,0.05,0
"10949","DCH","Shallow",2019-05-14,0.05,0
"10950","DCH","Shallow",2019-06-11,0.05,0
"10951","DCH","Shallow",2019-07-09,0.05,0
"10952","DCH","Shallow",2019-08-07,0.05,0
"10953","DCH","Shallow",2019-09-10,0.05,0
"10954","DCH","Shallow",2019-10-15,0.05,0
"10955","DCH","Shallow",2019-11-13,0.05,0
"10956","DCH","Shallow",2019-12-10,0.05,0
"10962","ERP","Shallow",2019-01-15,0.05,0
"10963","ERP","Shallow",2019-02-12,0.05,0
"10964","ERP","Shallow",2019-03-12,0.05,0
"10965","ERP","Shallow",2019-04-09,0.05,0
"10966","ERP","Shallow",2019-09-10,0.05,0
"10967","ERP","Shallow",2019-10-15,0.05,0
"10968","ERP","Shallow",2019-11-13,0.05,0
"10969","ERP","Shallow",2019-12-10,0.05,0
"10978","PNP","Shallow",2019-01-15,0.05,0
"10979","PNP","Shallow",2019-02-12,0.05,0
"10980","PNP","Shallow",2019-03-12,0.05,0
"10981","PNP","Shallow",2019-04-09,0.05,0
"10982","PNP","Shallow",2019-05-14,0.05,0
"10983","PNP","Shallow",2019-06-11,0.05,0
"10984","PNP","Shallow",2019-07-09,0.05,0
"10985","PNP","Shallow",2019-08-07,0.05,0
"10986","PNP","Shallow",2019-09-10,0.05,0
"10987","PNP","Shallow",2019-10-15,0.05,0
"10988","PNP","Shallow",2019-11-13,0.05,0
"10989","PNP","Shallow",2019-12-10,0.05,0
"10999","TAG","Shallow",2019-01-15,0.05,0
"11000","TAG","Shallow",2019-02-12,0.05,0
"11001","TAG","Shallow",2019-03-12,0.05,0
"11002","TAG","Shallow",2019-04-09,0.05,0
"11003","TAG","Shallow",2019-05-14,0.05,0
"11004","TAG","Shallow",2019-06-11,0.05,0
"11005","TAG","Shallow",2019-07-09,0.05,0
"11006","TAG","Shallow",2019-08-07,0.05,0
"11007","TAG","Shallow",2019-09-10,0.05,0
"11008","TAG","Shallow",2019-10-15,0.05,0
"11009","TAG","Shallow",2019-11-13,0.05,0
"11010","TAG","Shallow",2019-12-10,0.05,0
"11023","ARN","Shallow",2019-01-16,0.11,0
"11024","ARN","Shallow",2019-02-19,0.13,0.02
"11025","ARN","Shallow",2019-03-20,0.14,0.01
"11026","ARN","Shallow",2019-04-15,0.15,0.00999999999999998
"11027","ARN","Shallow",2019-05-21,0.14,-0.00999999999999998
"11028","ARN","Shallow",2019-06-18,0.16,0.02
"11029","ARN","Shallow",2019-07-16,0.12,-0.04
"11030","ARN","Shallow",2019-08-13,0.15,0.03
"11031","ARN","Shallow",2019-09-18,0.14,-0.00999999999999998
"11032","ARN","Shallow",2019-10-28,0.19,0.05
"11033","ARN","Shallow",2019-11-20,0.18,-0.01
"11034","ARN","Shallow",2019-12-30,0.15,-0.03
"11047","BAT","Shallow",2019-01-16,0.18,0.00999999999999998
"11048","BAT","Shallow",2019-02-19,0.2,0.02
"11049","BAT","Shallow",2019-03-20,0.22,0.02
"11050","BAT","Shallow",2019-04-15,0.26,0.04
"11051","BAT","Shallow",2019-05-21,0.25,-0.01
"11052","BAT","Shallow",2019-06-18,0.32,0.07
"11053","BAT","Shallow",2019-07-16,0.32,0
"11054","BAT","Shallow",2019-08-13,0.36,0.04
"11055","BAT","Shallow",2019-09-18,0.36,0
"11056","BAT","Shallow",2019-10-28,0.39,0.03
"11057","BAT","Shallow",2019-11-20,0.31,-0.08
"11058","BAT","Shallow",2019-12-30,0.44,0.13
"11071","BCI","Shallow",2019-01-14,0.14,0.04
"11072","BCI","Shallow",2019-02-20,0.16,0.02
"11073","BCI","Shallow",2019-03-19,0.19,0.03
"11074","BCI","Shallow",2019-04-16,0.23,0.04
"11075","BCI","Shallow",2019-05-22,0.25,0.02
"11076","BCI","Shallow",2019-06-19,0.27,0.02
"11077","BCI","Shallow",2019-07-17,0.24,-0.03
"11078","BCI","Shallow",2019-08-14,0.21,-0.03
"11079","BCI","Shallow",2019-09-17,0.21,0
"11080","BCI","Shallow",2019-10-24,0.29,0.08
"11081","BCI","Shallow",2019-11-19,0.27,-0.02
"11082","BCI","Shallow",2019-12-17,0.27,0
"11095","DC1","Shallow",2019-01-14,0.05,0
"11096","DC1","Shallow",2019-02-20,0.05,0
"11097","DC1","Shallow",2019-03-19,0.05,0
"11098","DC1","Shallow",2019-04-16,0.05,0
"11099","DC1","Shallow",2019-05-22,0.12,0.07
"11100","DC1","Shallow",2019-06-19,0.05,-0.07
"11101","DC1","Shallow",2019-07-17,0.05,0
"11102","DC1","Shallow",2019-08-14,0.05,0
"11103","DC1","Shallow",2019-09-17,0.05,0
"11104","DC1","Shallow",2019-10-24,0.13,0.08
"11105","DC1","Shallow",2019-11-19,0.12,-0.01
"11106","DC1","Shallow",2019-12-17,0.12,0
"11119","ESC","Shallow",2019-01-16,0.17,0
"11120","ESC","Shallow",2019-02-19,0.19,0.02
"11121","ESC","Shallow",2019-03-20,0.2,0.01
"11122","ESC","Shallow",2019-04-15,0.25,0.05
"11123","ESC","Shallow",2019-05-21,0.23,-0.02
"11124","ESC","Shallow",2019-06-18,0.3,0.07
"11125","ESC","Shallow",2019-07-16,0.28,-0.02
"11126","ESC","Shallow",2019-08-13,0.31,0.03
"11127","ESC","Shallow",2019-09-18,0.35,0.04
"11128","ESC","Shallow",2019-10-28,0.35,0
"11129","ESC","Shallow",2019-11-20,0.28,-0.07
"11130","ESC","Shallow",2019-12-30,0.38,0.1
"11143","HUM","Shallow",2019-01-16,0.05,0
"11144","HUM","Shallow",2019-02-19,0.05,0
"11145","HUM","Shallow",2019-03-20,0.05,0
"11146","HUM","Shallow",2019-04-15,0.05,0
"11147","HUM","Shallow",2019-05-21,0.05,0
"11148","HUM","Shallow",2019-06-18,0.05,0
"11149","HUM","Shallow",2019-07-16,0.05,0
"11150","HUM","Shallow",2019-08-13,0.05,0
"11151","HUM","Shallow",2019-09-18,0.05,0
"11152","HUM","Shallow",2019-10-28,0.05,0
"11153","HUM","Shallow",2019-11-20,0.05,0
"11154","HUM","Shallow",2019-12-30,0.05,0
"11167","LAT","Shallow",2019-01-14,0.05,0
"11168","LAT","Shallow",2019-02-20,0.05,0
"11169","LAT","Shallow",2019-03-19,0.05,0
"11170","LAT","Shallow",2019-04-16,0.05,0
"11171","LAT","Shallow",2019-05-22,0.05,0
"11172","LAT","Shallow",2019-06-19,0.05,0
"11173","LAT","Shallow",2019-07-17,0.05,0
"11174","LAT","Shallow",2019-08-14,0.05,0
"11175","LAT","Shallow",2019-09-17,0.05,0
"11176","LAT","Shallow",2019-10-24,0.05,0
"11177","LAT","Shallow",2019-11-19,0.05,0
"11178","LAT","Shallow",2019-12-17,0.05,0
"11179","RAI","Shallow",2019-01-16,0.14,0.01
"11180","RAI","Shallow",2019-02-19,0.12,-0.02
"11181","RAI","Shallow",2019-03-20,0.14,0.02
"11182","RAI","Shallow",2019-04-15,0.15,0.00999999999999998
"11183","RAI","Shallow",2019-05-21,0.18,0.03
"11184","RAI","Shallow",2019-06-18,0.2,0.02
"11185","RAI","Shallow",2019-07-16,0.19,-0.01
"11186","RAI","Shallow",2019-08-13,0.18,-0.01
"11187","RAI","Shallow",2019-09-18,0.25,0.07
"11188","RAI","Shallow",2019-10-28,0.17,-0.08
"11189","RAI","Shallow",2019-11-20,0.19,0.02
"11190","RAI","Shallow",2019-12-30,0.25,0.06
"11203","TAC","Shallow",2019-01-16,0.05,0
"11204","TAC","Shallow",2019-02-19,0.05,0
"11205","TAC","Shallow",2019-03-20,0.05,0
"11206","TAC","Shallow",2019-04-15,0.05,0
"11207","TAC","Shallow",2019-05-21,0.05,0
"11208","TAC","Shallow",2019-06-18,0.05,0
"11209","TAC","Shallow",2019-07-16,0.05,0
"11210","TAC","Shallow",2019-08-13,0.05,0
"11211","TAC","Shallow",2019-09-18,0.05,0
"11212","TAC","Shallow",2019-10-28,0.05,0
"11213","TAC","Shallow",2019-11-20,0.05,0
"11214","TAC","Shallow",2019-12-30,0.19,0.14
"11227","TAS","Shallow",2019-01-17,0.11,-0.09
"11228","TAS","Shallow",2019-02-21,0.12,0.01
"11229","TAS","Shallow",2019-03-21,0.15,0.03
"11230","TAS","Shallow",2019-04-17,0.17,0.02
"11231","TAS","Shallow",2019-05-20,0.17,0
"11232","TAS","Shallow",2019-06-20,0.18,0.00999999999999998
"11233","TAS","Shallow",2019-07-18,0.19,0.01
"11234","TAS","Shallow",2019-08-15,0.18,-0.01
"11235","TAS","Shallow",2019-09-19,0.18,0
"11236","TAS","Shallow",2019-10-25,0.18,0
"11237","TAS","Shallow",2019-11-21,0.17,-0.00999999999999998
"11238","TAS","Shallow",2019-12-18,0.13,-0.04
"11240","TME","Shallow",2019-01-14,0.05,0
"11241","TME","Shallow",2019-02-20,0.05,0
"11242","TME","Shallow",2019-03-19,0.05,0
"11243","TME","Shallow",2019-04-16,0.05,0
"11244","TME","Shallow",2019-05-22,0.05,0
"11245","TME","Shallow",2019-06-19,0.05,0
"11246","TME","Shallow",2019-07-17,0.05,0
"11247","TME","Shallow",2019-08-14,0.05,0
"11248","TME","Shallow",2019-09-17,0.05,0
"11249","TME","Shallow",2019-10-24,0.05,0
"11250","TME","Shallow",2019-11-19,0.05,0
"11251","TME","Shallow",2019-12-17,0.05,0
"11252","TMH","Shallow",2019-01-17,0.12,-0.08
"11253","TMH","Shallow",2019-02-21,0.12,0
"11254","TMH","Shallow",2019-03-21,0.15,0.03
"11255","TMH","Shallow",2019-04-17,0.17,0.02
"11256","TMH","Shallow",2019-05-20,0.18,0.00999999999999998
"11257","TMH","Shallow",2019-06-20,0.19,0.01
"11258","TMH","Shallow",2019-07-18,0.2,0.01
"11259","TMH","Shallow",2019-08-15,0.19,-0.01
"11260","TMH","Shallow",2019-09-19,0.18,-0.01
"11261","TMH","Shallow",2019-10-25,0.18,0
"11262","TMH","Shallow",2019-11-21,0.16,-0.02
"11263","TMH","Shallow",2019-12-18,0.13,-0.03
"11276","TMR","Shallow",2019-01-14,0.16,0.01
"11277","TMR","Shallow",2019-02-20,0.31,0.15
"11278","TMR","Shallow",2019-03-19,0.32,0.01
"11279","TMR","Shallow",2019-04-16,0.25,-0.07
"11280","TMR","Shallow",2019-05-22,0.17,-0.08
"11281","TMR","Shallow",2019-06-19,0.26,0.09
"11282","TMR","Shallow",2019-07-17,0.25,-0.01
"11283","TMR","Shallow",2019-08-14,0.2,-0.05
"11284","TMR","Shallow",2019-09-17,0.13,-0.07
"11285","TMR","Shallow",2019-10-24,0.17,0.04
"11286","TMR","Shallow",2019-11-19,0.35,0.18
"11287","TMR","Shallow",2019-12-17,0.38,0.03
"11300","M2","Shallow",2019-01-30,1.58,0.86
"11301","M2","Shallow",2019-02-27,2.1,0.52
"11302","M2","Shallow",2019-03-27,1.84,-0.26
"11303","M2","Shallow",2019-04-27,1.43,-0.41
"11304","M2","Shallow",2019-05-28,1.41,-0.02
"11305","M2","Shallow",2019-06-25,1.23,-0.18
"11306","M2","Shallow",2019-07-23,1.03,-0.2
"11307","M2","Shallow",2019-08-27,1.04,0.01
"11308","M2","Shallow",2019-09-25,0.87,-0.17
"11309","M2","Shallow",2019-10-29,0.86,-0.01
"11310","M2","Shallow",2019-11-25,1.62,0.76
"11311","M2","Shallow",2019-12-26,1.85,0.23
"11324","M5","Shallow",2019-01-30,1.5,0.65
"11325","M5","Shallow",2019-02-27,1.75,0.25
"11326","M5","Shallow",2019-03-27,1.54,-0.21
"11327","M5","Shallow",2019-04-23,1.45,-0.0900000000000001
"11328","M5","Shallow",2019-05-28,1.19,-0.26
"11329","M5","Shallow",2019-06-25,1.12,-0.0699999999999998
"11330","M5","Shallow",2019-07-23,1.03,-0.0900000000000001
"11331","M5","Shallow",2019-08-27,0.7,-0.33
"11332","M5","Shallow",2019-09-25,0.54,-0.16
"11333","M5","Shallow",2019-10-29,0.76,0.22
"11334","M5","Shallow",2019-11-25,1.3,0.54
"11335","M5","Shallow",2019-12-26,1.63,0.33
"11348","M12","Shallow",2019-01-30,1.33,0.75
"11349","M12","Shallow",2019-02-27,1.23,-0.1
"11350","M12","Shallow",2019-03-27,1.74,0.51
"11351","M12","Shallow",2019-04-23,1.51,-0.23
"11352","M12","Shallow",2019-05-28,0.94,-0.57
"11353","M12","Shallow",2019-05-25,0.93,-0.0099999999999999
"11354","M12","Shallow",2019-07-23,1.05,0.12
"11355","M12","Shallow",2019-08-27,0.5,-0.55
"11356","M12","Shallow",2019-09-25,0.59,0.09
"11357","M12","Shallow",2019-10-29,0.68,0.0900000000000001
"11358","M12","Shallow",2019-11-25,1.27,0.59
"11359","M12","Shallow",2019-12-26,1.41,0.14
"11372","RAP","Shallow",2019-01-30,1.4,0.76
"11373","RAP","Shallow",2019-02-27,1.86,0.46
"11374","RAP","Shallow",2019-03-27,1.69,-0.17
"11375","RAP","Shallow",2019-04-23,1.38,-0.31
"11376","RAP","Shallow",2019-05-28,1.42,0.04
"11377","RAP","Shallow",2019-06-25,1.25,-0.17
"11378","RAP","Shallow",2019-07-23,0.66,-0.59
"11379","RAP","Shallow",2019-08-27,0.9,0.24
"11380","RAP","Shallow",2019-09-25,0.78,-0.12
"11381","RAP","Shallow",2019-10-29,0.87,0.09
"11382","RAP","Shallow",2019-11-25,1.52,0.65
"11383","RAP","Shallow",2019-12-26,1.5,-0.02
"11384","RCO","Shallow",2019-01-30,1.64,1
"11385","RCO","Shallow",2019-02-27,2.11,0.47
"11386","RCO","Shallow",2019-03-27,1.72,-0.39
"11387","RCO","Shallow",2019-04-23,1.46,-0.26
"11388","RCO","Shallow",2019-05-28,1.32,-0.14
"11389","RCO","Shallow",2019-06-25,1.13,-0.19
"11390","RCO","Shallow",2019-07-23,1.02,-0.11
"11391","RCO","Shallow",2019-08-27,1.03,0.01
"11392","RCO","Shallow",2019-09-25,0.79,-0.24
"11393","RCO","Shallow",2019-10-29,0.87,0.08
"11394","RCO","Shallow",2019-11-25,1.71,0.84
"11395","RCO","Shallow",2019-12-26,1.75,0.04
"11408","CH9","Shallow",2019-01-11,0.05,-0.06
"11409","CH9","Shallow",2019-02-13,0.12,0.07
"11410","CH9","Shallow",2019-06-12,0.14,0.02
"11411","CH9","Shallow",2019-07-10,0.12,-0.02
"11412","CH9","Shallow",2019-10-16,0.12,0
"11413","CQA","Shallow",2019-01-07,0.05,0
"11414","CQA","Shallow",2019-02-05,0.05,0
"11415","CQA","Shallow",2019-03-19,0.05,0
"11416","CQA","Shallow",2019-04-08,0.05,0
"11417","CQA","Shallow",2019-05-14,0.05,0
"11418","CQA","Shallow",2019-06-10,0.05,0
"11419","CQA","Shallow",2019-07-16,0.05,0
"11420","CQA","Shallow",2019-08-12,0.05,0
"11421","CQA","Shallow",2019-09-11,0.05,0
"11422","CQA","Shallow",2019-10-29,0.05,0
"11423","CQA","Shallow",2019-11-20,0.05,0
"11424","CQA","Shallow",2019-12-03,0.05,0
"11425","HU3","Shallow",2019-01-07,0.05,0
"11426","HU3","Shallow",2019-02-05,0.05,0
"11427","HU3","Shallow",2019-03-19,0.05,0
"11428","HU3","Shallow",2019-04-08,0.05,0
"11429","HU3","Shallow",2019-05-14,0.05,0
"11430","HU3","Shallow",2019-06-10,0.05,0
"11431","HU3","Shallow",2019-07-16,0.05,0
"11432","HU3","Shallow",2019-08-12,0.05,0
"11433","HU3","Shallow",2019-09-11,0.05,0
"11434","HU3","Shallow",2019-10-29,0.05,0
"11435","HU3","Shallow",2019-11-20,0.05,0
"11436","HU3","Shallow",2019-12-03,0.05,0
"11437","TN6","Shallow",2019-01-07,0.05,0
"11438","TN6","Shallow",2019-02-05,0.05,0
"11439","TN6","Shallow",2019-03-19,0.05,0
"11440","TN6","Shallow",2019-04-08,0.05,0
"11441","TN6","Shallow",2019-05-14,0.05,0
"11442","TN6","Shallow",2019-06-10,0.05,0
"11443","TN6","Shallow",2019-07-16,0.05,0
"11444","TN6","Shallow",2019-08-12,0.05,0
"11445","TN6","Shallow",2019-09-11,0.05,0
"11446","TN6","Shallow",2019-10-29,0.05,0
"11447","TN6","Shallow",2019-11-20,0.05,0
"11448","TN6","Shallow",2019-12-03,0.05,0
"11449","TN7","Shallow",2019-01-07,0.05,0
"11450","TN7","Shallow",2019-02-05,0.05,0
"11451","TN7","Shallow",2019-03-19,0.05,0
"11452","TN7","Shallow",2019-04-08,0.05,0
"11453","TN7","Shallow",2019-05-14,0.05,0
"11454","TN7","Shallow",2019-06-10,0.05,0
"11455","TN7","Shallow",2019-07-16,0.05,0
"11456","TN7","Shallow",2019-08-12,0.05,0
"11457","TN7","Shallow",2019-09-11,0.05,0
"11458","TN7","Shallow",2019-10-29,0.05,0
"11459","TN7","Shallow",2019-11-20,0.05,0
"11460","TN7","Shallow",2019-12-03,0.05,0
